"id","geom","grid_id","p_val","p_m","p_w","p_20_val","p_20_m","p_20_w","p_30_val","p_30_m","p_30_w","p_40_val","p_40_m","p_40_w","p_50_val","p_50_m","p_50_w","p_60_val","p_60_m","p_60_w","d_csv","d_coffee","d_kfood","d_pharm","d_salon","sido_cd","sido_nm","버스정류장수","1km이내_버스정류장_수","500m이내_버스정류장_수","300m이내_버스정류장_수","200m이내_버스정류장_수","100m이내_버스정류장_수","당월_매출_금액","당월_매출_건수","개업_점포_수","폐업_점포_수"
227,"MULTIPOLYGON (((184864.55124289912 549181.7769557496, 184864.01927607926 549281.8115048392, 184964.05383059336 549282.3434771257, 184964.5857974527 549182.3089171461, 184864.55124289912 549181.7769557496)))",다사407494,28,16,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,42,6,0,0,0,219622225.44444444,150535.000000000000,15.0000000000000000,17.0000000000000000
1189,"MULTIPOLYGON (((188071.51331976737 548098.4158639432, 188070.98147147207 548198.4507619403, 188171.0163748937 548198.9826156998, 188171.5482232292 548098.9477068138, 188071.51331976737 548098.4158639432)))",다사439483,266,135,131,36,21,15,51,30,21,31,18,13,53,27,26,40,15,25,0,1,1,0,3,"11",서울특별시,0,15,0,0,0,0,470930888.75000000,382845.500000000000,15.0000000000000000,20.0000000000000000
1190,"MULTIPOLYGON (((188070.98147147207 548198.4507619403, 188070.44961228792 548298.4856598944, 188170.4845156674 548299.0175245439, 188171.0163748937 548198.9826156998, 188070.98147147207 548198.4507619403)))",다사439484,522,265,257,85,50,35,79,47,32,73,32,41,102,51,51,72,31,41,1,0,0,0,0,"11",서울특별시,0,10,0,0,0,0,314037864.16666667,737145.000000000000,21.0000000000000000,29.0000000000000000
1191,"MULTIPOLYGON (((188070.44961228792 548298.4856598944, 188069.91774221422 548398.520557808, 188169.95264555194 548399.0524333484, 188170.4845156674 548299.0175245439, 188070.44961228792 548298.4856598944)))",다사439485,476,205,271,70,38,32,72,27,45,81,36,45,82,37,45,62,21,41,0,0,0,0,2,"11",서울특별시,0,7,0,0,0,0,314037864.16666667,737145.000000000000,21.0000000000000000,29.0000000000000000
1193,"MULTIPOLYGON (((188069.385861248 548498.5554556792, 188068.8539693931 548598.5903535086, 188168.8888726484 548599.1222508291, 188169.42076454434 548499.0873421096, 188069.385861248 548498.5554556792)))",다사439487,310,160,150,43,28,15,43,25,18,49,19,30,62,29,33,39,19,20,0,0,0,0,0,"11",서울특별시,0,3,0,0,0,0,314037864.16666667,737145.000000000000,21.0000000000000000,29.0000000000000000
1199,"MULTIPOLYGON (((188066.19434677257 549098.7648420366, 188065.66238957975 549198.7997396174, 188165.69729258495 549199.3317022751, 188166.22924981895 549099.2967938056, 188066.19434677257 549098.7648420366)))",다사439493,390,188,202,57,31,26,43,24,19,53,26,27,83,37,46,66,34,32,1,0,0,0,0,"11",서울특별시,0,2,0,0,0,0,621770131.78378378,1182338.000000000000,33.0000000000000000,53.0000000000000000
1201,"MULTIPOLYGON (((188065.13042149786 549298.8346371558, 188064.59844252618 549398.8695346538, 188164.63334544774 549399.4015190903, 188165.16532445996 549299.3666107035, 188065.13042149786 549298.8346371558)))",다사439495,529,255,274,74,45,29,109,56,53,82,42,40,75,34,41,76,27,49,0,0,0,0,0,"11",서울특별시,0,5,0,0,0,0,42845686.500000000000,43909.000000000000,11.0000000000000000,11.0000000000000000
1202,"MULTIPOLYGON (((188064.59844252618 549398.8695346538, 188064.06645266624 549498.9044321093, 188164.10135554764 549499.4364274337, 188164.63334544774 549399.4015190903, 188064.59844252618 549398.8695346538)))",다사439496,382,170,212,57,27,30,58,26,32,51,26,25,64,30,34,57,22,35,0,0,1,0,0,"11",서울특별시,0,8,0,0,0,0,42845686.500000000000,43909.000000000000,11.0000000000000000,11.0000000000000000
1206,"MULTIPOLYGON (((188062.47041775673 549799.0091242301, 188061.9383843436 549899.0440215205, 188161.97328705632 549899.5760603998, 188162.50532051057 549799.5411522213, 188062.47041775673 549799.0091242301)))",다사439500,265,117,148,46,18,28,58,28,30,29,13,16,46,23,23,32,13,19,0,2,0,0,1,"11",서울특별시,0,16,2,2,0,0,2616383622.096153845000,2054704.500000000000,19.0000000000000000,15.0000000000000000
1208,"MULTIPOLYGON (((188061.40634004097 549999.0789187694, 188060.8742848504 550099.1138159763, 188160.90918748186 550099.6458766307, 188161.4412427129 549999.6109685358, 188061.40634004097 549999.0789187694)))",다사439502,603,246,357,91,30,61,236,96,140,105,53,52,43,21,22,52,18,34,1,0,0,0,0,"11",서울특별시,0,19,5,2,1,0,5010575379.01282051,3895504.500000000000,45.0000000000000000,51.0000000000000000
211,"MULTIPOLYGON (((184873.06123103123 547581.2241652649, 184872.52943845224 547681.25871495, 184972.56399356166 547681.7905129942, 184973.09578617918 547581.7559524189, 184873.06123103123 547581.2241652649)))",다사407478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,4,0,0,0,0,0,0,0
249,"MULTIPOLYGON (((184978.41311330005 546581.4103446045, 184977.8814296038 546681.4449055522, 185077.91599597983 546681.9765947151, 185078.44767971567 546581.9420228731, 184978.41311330005 546581.4103446045)))",다사408468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,26,1,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
251,"MULTIPOLYGON (((184977.34973501213 546781.4794664652, 184976.81802953122 546881.5140273407, 185076.8525958338 546882.0457382874, 185077.38430135348 546782.0111665211, 184977.34973501213 546781.4794664652)))",다사408470,319,157,162,27,12,15,46,29,17,39,18,21,64,35,29,63,24,39,0,0,0,0,0,"11",서울특별시,0,23,0,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
253,"MULTIPOLYGON (((184976.2863131559 546981.548588178, 184975.75458589007 547081.5831489784, 185075.78915211628 547082.1148817103, 185076.3208794201 546982.0803100183, 184976.2863131559 546981.548588178)))",다사408472,165,79,86,17,10,7,22,12,10,19,13,6,27,15,12,35,15,20,0,0,0,0,2,"11",서울특별시,0,22,1,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
254,"MULTIPOLYGON (((184975.75458589007 547081.5831489784, 184975.22284773088 547181.6177097426, 185075.25741392173 547182.1494533661, 185075.78915211628 547082.1148817103, 184975.75458589007 547081.5831489784)))",다사408473,331,150,181,44,25,19,53,23,30,47,22,25,48,21,27,58,18,40,0,0,0,0,0,"11",서울특별시,0,21,2,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
261,"MULTIPOLYGON (((184972.03219005605 547781.8250735333, 184971.50037565717 547881.8596340342, 185071.5349415846 547882.3914538968, 185072.0667560206 547782.3568825037, 184972.03219005605 547781.8250735333)))",다사408480,213,109,104,28,17,11,19,12,7,34,18,16,49,21,28,30,11,19,0,0,0,0,0,"11",서울특별시,0,32,7,4,1,0,139265886.111111110000,401644.000000000000,15.0000000000000000,10.0000000000000000
262,"MULTIPOLYGON (((184971.50037565717 547881.8596340342, 184970.9685503667 547981.894194499, 185071.00311625734 547982.4260252524, 185071.5349415846 547882.3914538968, 184971.50037565717 547881.8596340342)))",다사408481,314,140,174,33,16,17,29,15,14,46,23,23,69,31,38,42,16,26,1,0,0,0,2,"11",서울특별시,0,35,8,5,2,1,139265886.111111110000,401644.000000000000,15.0000000000000000,10.0000000000000000
263,"MULTIPOLYGON (((184970.9685503667 547981.894194499, 184970.43671418622 548081.9287549255, 185070.47128004048 548082.4605965683, 185071.00311625734 547982.4260252524, 184970.9685503667 547981.894194499)))",다사408482,229,110,119,36,16,20,42,15,27,22,16,6,42,20,22,41,23,18,1,2,1,0,1,"11",서울특별시,1,36,10,3,3,2,353685162.83680556,605437.000000000000,19.5000000000000000,25.5000000000000000
437,"MULTIPOLYGON (((185373.76589756418 547483.8484972238, 185373.23411568708 547583.883101402, 185473.26872529343 547584.4148887431, 185473.8005072063 547484.3802736726, 185373.76589756418 547483.8484972238)))",다사412477,388,202,186,41,20,21,52,26,26,62,41,21,67,27,40,75,37,38,0,0,0,0,3,"11",서울특별시,0,26,11,3,1,0,505829995.13888889,1113071.000000000000,23.0000000000000000,35.0000000000000000
1262,"MULTIPOLYGON (((188288.06503487183 544998.397015906, 188287.53352416432 545098.4319369793, 188387.56845066306 545098.9634531538, 188388.09996141298 544998.9285211855, 188288.06503487183 544998.397015906)))",다사441452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,27,0,0,0,0,113093639.870967740000,193709.000000000000,3.0000000000000000,2.0000000000000000
1264,"MULTIPOLYGON (((188287.00200256362 545198.4668580107, 188286.47047006895 545298.5017789984, 188386.50539648422 545299.0333169631, 188387.0369290204 545198.998385079, 188287.00200256362 545198.4668580107)))",다사441454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,32,5,0,0,0,113093639.870967740000,193709.000000000000,3.0000000000000000,2.0000000000000000
1266,"MULTIPOLYGON (((188285.93892667966 545398.5366999463, 188285.40737239504 545498.5716208518, 188385.44229872635 545499.1031806038, 188385.9738530516 545399.068248804, 188285.93892667966 545398.5366999463)))",다사441456,675,336,339,106,59,47,57,22,35,88,36,52,149,71,78,96,53,43,0,0,0,0,1,"11",서울특별시,0,33,6,2,0,0,113093639.870967740000,193709.000000000000,3.0000000000000000,2.0000000000000000
1389,"MULTIPOLYGON (((188473.78028389512 547700.4034690184, 188473.24847899683 547800.438410746, 188573.28342614905 547800.9702211085, 188573.8152310885 547700.9352684894, 188473.78028389512 547700.4034690184)))",다사443479,593,290,303,70,35,35,39,17,22,90,42,48,113,58,55,93,45,48,0,0,0,0,0,"11",서울특별시,0,28,6,1,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1454,"MULTIPOLYGON (((188565.8370134944 549201.4595533242, 188565.305045204 549301.4945053081, 188665.34000261227 549302.0264790662, 188665.87197094446 549201.9915161914, 188565.8370134944 549201.4595533242)))",다사444494,437,209,228,61,24,37,82,37,45,65,33,32,83,39,44,59,34,25,0,0,0,0,0,"11",서울특별시,0,11,0,0,0,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1455,"MULTIPOLYGON (((188565.305045204 549301.4945053081, 188564.77306602328 549401.529457251, 188664.80802339004 549402.0614418971, 188665.34000261227 549302.0264790662, 188565.305045204 549301.4945053081)))",다사444495,551,250,301,82,33,49,103,50,53,96,49,47,82,35,47,63,30,33,0,0,0,0,0,"11",서울특별시,0,10,1,0,0,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1456,"MULTIPOLYGON (((188564.77306602328 549401.529457251, 188564.2410759537 549501.5644091513, 188664.27603327934 549502.0964046868, 188664.80802339004 549402.0614418971, 188564.77306602328 549401.529457251)))",다사444496,380,187,193,49,22,27,98,50,48,50,25,25,50,23,27,63,31,32,0,0,0,0,3,"11",서울특별시,0,11,1,0,0,0,346578637.15384616,501492.000000000000,13.5000000000000000,17.0000000000000000
297,"MULTIPOLYGON (((185078.44767971567 546581.9420228731, 185077.91599597983 546681.9765947151, 185177.95057325086 546682.5082839163, 185178.48225702342 546582.473701182, 185078.44767971567 546581.9420228731)))",다사409468,151,74,77,16,10,6,19,9,10,31,18,13,23,12,11,21,7,14,0,0,0,0,0,"11",서울특별시,0,27,3,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
298,"MULTIPOLYGON (((185077.91599597983 546681.9765947151, 185077.38430135348 546782.0111665211, 185177.41887858597 546782.5428666131, 185177.95057325086 546682.5082839163, 185077.91599597983 546681.9765947151)))",다사409469,188,95,93,20,9,11,24,18,6,16,0,11,41,20,21,41,20,21,0,0,1,0,1,"11",서울특별시,0,26,1,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
299,"MULTIPOLYGON (((185077.38430135348 546782.0111665211, 185076.8525958338 546882.0457382874, 185176.8871730281 546882.5774492723, 185177.41887858597 546782.5428666131, 185077.38430135348 546782.0111665211)))",다사409470,454,225,229,42,23,19,55,33,22,43,21,22,91,45,46,108,53,55,1,0,0,0,1,"11",서울특별시,0,26,4,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
300,"MULTIPOLYGON (((185076.8525958338 546882.0457382874, 185076.3208794201 546982.0803100183, 185176.3554565789 546982.6120318947, 185176.8871730281 546882.5774492723, 185076.8525958338 546882.0457382874)))",다사409471,463,226,237,63,43,20,32,17,15,63,33,30,83,42,41,95,41,54,0,0,1,0,4,"11",서울특별시,0,26,4,0,0,0,598544076.41935484,1151427.000000000000,14.0000000000000000,26.0000000000000000
301,"MULTIPOLYGON (((185076.3208794201 546982.0803100183, 185075.78915211628 547082.1148817103, 185175.82372923548 547082.6466144789, 185176.3554565789 546982.6120318947, 185076.3208794201 546982.0803100183)))",다사409472,374,165,209,45,27,18,43,22,21,35,17,18,70,34,36,69,28,41,1,0,0,0,0,"11",서울특별시,0,24,5,0,0,0,515188689.62634409,626931.000000000000,10.0000000000000000,16.5000000000000000
10,"MULTIPOLYGON (((184268.59948504553 548378.3093168095, 184268.06760556053 548478.3438008545, 184368.10209503392 548478.8756858008, 184368.63397455364 548378.8411908664, 184268.59948504553 548378.3093168095)))",다사401486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,8,0,0,0,299303087.37072650,730953.000000000000,13.5000000000000000,18.0000000000000000
351,"MULTIPOLYGON (((185172.63313646024 547682.854109193, 185172.10133287573 547782.8886915138, 185272.13592062338 547783.4205005607, 185272.66772424415 547683.3859073484, 185172.63313646024 547682.854109193)))",다사410479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,"11",서울특별시,2,32,9,4,2,2,322547940.62500000,757357.500000000000,19.0000000000000000,22.5000000000000000
1457,"MULTIPOLYGON (((188564.2410759537 549501.5644091513, 188563.70907499688 549601.5993610114, 188663.7440322794 549602.1313674334, 188664.27603327934 549502.0964046868, 188564.2410759537 549501.5644091513)))",다사444497,345,145,200,42,15,27,102,46,56,50,24,26,42,14,28,56,24,32,1,3,3,0,5,"11",서울특별시,0,11,3,0,0,0,1822171092.19347319,1138681.666666666667,14.0000000000000000,17.0000000000000000
1488,"MULTIPOLYGON (((188674.3819832644 547601.4321044569, 188673.85018917208 547701.4670680065, 188773.88515814778 547701.9988675646, 188774.41695228018 547601.9638931229, 188674.3819832644 547601.4321044569)))",다사445478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,26,10,3,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1458,"MULTIPOLYGON (((188563.70907499688 549601.5993610114, 188563.1770631498 549701.6343128261, 188663.21202038962 549702.1663301382, 188663.7440322794 549602.1313674334, 188563.70907499688 549601.5993610114)))",다사444498,496,255,241,39,10,29,154,83,71,90,50,40,74,44,30,62,36,26,1,1,3,0,1,"11",서울특별시,0,12,6,0,0,0,2662707690.63636364,1601223.000000000000,14.5000000000000000,16.5000000000000000
1504,"MULTIPOLYGON (((188665.87197094446 549201.9915161914, 188665.34000261227 549302.0264790662, 188765.37497090828 549302.558452864, 188765.90693928386 549202.523479102, 188665.87197094446 549201.9915161914)))",다사445494,438,220,218,52,24,28,99,54,45,63,35,28,71,31,40,73,32,41,0,0,0,0,0,"11",서울특별시,0,14,0,0,0,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1505,"MULTIPOLYGON (((188665.34000261227 549302.0264790662, 188664.80802339004 549402.0614418971, 188764.84299164527 549402.5934265855, 188765.37497090828 549302.558452864, 188665.34000261227 549302.0264790662)))",다사445495,507,260,247,56,27,29,108,59,49,83,44,39,72,43,29,82,38,44,1,0,0,0,0,"11",서울특별시,0,12,1,0,0,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1506,"MULTIPOLYGON (((188664.80802339004 549402.0614418971, 188664.27603327934 549502.0964046868, 188764.31100148964 549502.628400262, 188764.84299164527 549402.5934265855, 188664.80802339004 549402.0614418971)))",다사445496,552,258,294,53,31,22,113,57,56,88,41,47,82,38,44,96,33,63,0,0,0,0,0,"11",서울특별시,0,13,2,0,0,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1507,"MULTIPOLYGON (((188664.27603327934 549502.0964046868, 188663.7440322794 549602.1313674334, 188763.7790004474 549602.6633738993, 188764.31100148964 549502.628400262, 188664.27603327934 549502.0964046868)))",다사445497,506,235,271,75,44,31,102,50,52,62,29,33,83,38,45,81,34,47,0,0,0,0,1,"11",서울특별시,0,12,2,1,0,0,2457226948.79020979,1313330.000000000000,14.0000000000000000,17.5000000000000000
29,"MULTIPOLYGON (((184368.63397455364 548378.8411908664, 184368.10209503392 548478.8756858008, 184468.13659539583 548479.4075707844, 184468.66847495415 548379.3730649593, 184368.63397455364 548378.8411908664)))",다사402486,98,53,45,13,6,7,14,8,6,12,6,6,17,14,0,18,9,9,0,1,0,0,0,"11",서울특별시,0,22,11,1,0,0,299303087.37072650,730953.000000000000,13.5000000000000000,18.0000000000000000
302,"MULTIPOLYGON (((185075.78915211628 547082.1148817103, 185075.25741392173 547182.1494533661, 185175.29199100172 547182.6811970263, 185175.82372923548 547082.6466144789, 185075.78915211628 547082.1148817103)))",다사409473,287,128,159,41,20,21,20,7,13,48,22,26,37,23,14,58,20,38,0,1,2,0,5,"11",서울특별시,0,23,5,0,0,0,590982576.76324174,922642.666666666667,10.0000000000000000,17.6666666666666667
309,"MULTIPOLYGON (((185072.0667560206 547782.3568825037, 185071.5349415846 547882.3914538968, 185171.56951840324 547882.9232737962, 185172.10133287573 547782.8886915138, 185072.0667560206 547782.3568825037)))",다사409480,317,178,139,34,20,14,51,29,22,47,30,17,55,28,27,55,27,28,0,2,2,0,0,"11",서울특별시,0,35,7,4,3,0,230384317.30555556,325581.500000000000,15.0000000000000000,13.5000000000000000
310,"MULTIPOLYGON (((185071.5349415846 547882.3914538968, 185071.00311625734 547982.4260252524, 185171.0376930376 547982.9578560427, 185171.56951840324 547882.9232737962, 185071.5349415846 547882.3914538968)))",다사409481,40,25,15,0,0,0,8,0,0,0,0,0,7,0,0,13,10,0,0,0,0,0,0,"11",서울특별시,0,35,7,5,3,0,230384317.30555556,325581.500000000000,15.0000000000000000,13.5000000000000000
311,"MULTIPOLYGON (((185071.00311625734 547982.4260252524, 185070.47128004048 548082.4605965683, 185170.50585678275 548082.9924382508, 185171.0376930376 547982.9578560427, 185071.00311625734 547982.4260252524)))",다사409482,205,93,112,56,16,40,51,27,24,30,14,16,24,12,12,13,6,7,1,2,0,0,2,"11",서울특별시,0,38,9,5,3,2,342957691.39120370,486797.666666666667,18.0000000000000000,22.6666666666666667
312,"MULTIPOLYGON (((185070.47128004048 548082.4605965683, 185069.93943293113 548182.4951678482, 185169.974009638 548183.0270204208, 185170.50585678275 548082.9924382508, 185070.47128004048 548082.4605965683)))",다사409483,439,224,215,48,22,26,51,25,26,68,43,25,96,51,45,88,44,44,1,0,0,0,0,"11",서울특별시,0,45,12,3,3,1,444803594.03125000,529374.500000000000,19.5000000000000000,29.0000000000000000
